Time	OH(C2w)	Time	OH(C2wo)	Time	HO2(C2w)	Time	HO2(C2wo)	Time	NO3(C2w)	Time	NO3(C2wo)	Time	aOH(C2w)	Time	aOH(C2wo)	Time	aHO2(C2w)	Time	aHO2(C2wo)	Time	aNO3(C2w)	Time	aNO3(C2wo)
23.99194	9961.89	24.00417	26718.7	23.99194	102869	24.00417	2.92E+07	23.99194	2.44E+07	24.00417	1.41E+08	23.99194	1.88E-14	24.00417	9.63E-15	24.04194	3.81E-10	24.00417	1.12E-09	23.99194	5.51E-13	24.00417	7.05E-13
24.15861	9930.13	24.17083	26749.8	24.15861	104174	24.17083	2.93E+07	24.15861	2.43E+07	24.17083	1.40E+08	24.15861	1.86E-14	24.17083	9.56E-15	24.20861	3.94E-10	24.17083	1.12E-09	24.15861	5.49E-13	24.17083	7.03E-13
24.32528	9885.06	24.3375	26776	24.32528	105530	24.3375	2.93E+07	24.32528	2.43E+07	24.3375	1.39E+08	24.32528	1.84E-14	24.3375	9.50E-15	24.37528	4.05E-10	24.3375	1.12E-09	24.32528	5.48E-13	24.3375	7.00E-13
24.49194	9830.2	24.50417	26797.8	24.49194	106959	24.50417	2.93E+07	24.49194	2.42E+07	24.50417	1.38E+08	24.49194	1.82E-14	24.50417	9.43E-15	24.54194	4.15E-10	24.50417	1.12E-09	24.49194	5.46E-13	24.50417	6.98E-13
24.65861	9769.47	24.67083	26815.4	24.65861	108478	24.67083	2.93E+07	24.65861	2.41E+07	24.67083	1.37E+08	24.65861	1.79E-14	24.67083	9.37E-15	24.70861	4.23E-10	24.67083	1.12E-09	24.65861	5.44E-13	24.67083	6.95E-13
24.82528	9702.75	24.8375	26829	24.82528	110092	24.8375	2.94E+07	24.82528	2.40E+07	24.8375	1.36E+08	24.82528	1.77E-14	24.8375	9.30E-15	24.87528	4.29E-10	24.8375	1.12E-09	24.82528	5.42E-13	24.8375	6.93E-13
24.84194	9695.94	25.00417	26839	24.84194	110256	25.00417	2.94E+07	24.84194	2.40E+07	25.00417	1.36E+08	24.84194	1.76E-14	25.00417	9.24E-15	24.95861	4.31E-10	25.00417	1.12E-09	24.84194	5.41E-13	25.00417	6.91E-13
25.00861	17153.6	25.17083	26845.6	25.00861	1.13E+07	25.17083	2.94E+07	25.00861	5.66E+07	25.17083	1.35E+08	25.00861	5.63E-15	25.17083	9.18E-15	25.12528	1.33E-09	25.17083	1.12E-09	25.00861	4.33E-13	25.17083	6.88E-13
25.09194	20039.4	25.3375	26848.9	25.09194	1.81E+07	25.3375	2.94E+07	25.09194	8.80E+07	25.3375	1.34E+08	25.09194	5.53E-15	25.3375	9.12E-15	25.20861	1.12E-09	25.3375	1.12E-09	25.09194	5.30E-13	25.3375	6.86E-13
25.25861	20814.9	25.50417	26849.3	25.25861	2.05E+07	25.50417	2.94E+07	25.25861	9.79E+07	25.50417	1.33E+08	25.25861	5.54E-15	25.50417	9.06E-15	25.37528	1.22E-09	25.50417	1.13E-09	25.25861	6.15E-13	25.50417	6.84E-13
25.42528	21167.9	25.67083	26846.7	25.42528	2.16E+07	25.67083	2.95E+07	25.42528	9.82E+07	25.67083	1.32E+08	25.42528	5.41E-15	25.67083	9.00E-15	25.54194	1.29E-09	25.67083	1.13E-09	25.42528	6.28E-13	25.67083	6.82E-13
25.59194	21455.8	25.8375	26841.6	25.59194	2.23E+07	25.8375	2.95E+07	25.59194	9.84E+07	25.8375	1.31E+08	25.59194	5.32E-15	25.8375	8.93E-15	25.70861	1.34E-09	25.8375	1.13E-09	25.59194	6.34E-13	25.8375	6.80E-13
25.75861	21710.3	26.00417	26833.9	25.75861	2.28E+07	26.00417	2.95E+07	25.75861	9.85E+07	26.00417	1.31E+08	25.75861	5.25E-15	26.00417	8.87E-15	25.87528	1.38E-09	26.00417	1.13E-09	25.75861	6.37E-13	26.00417	6.78E-13
25.92528	21935.7	26.17083	26823.8	25.92528	2.32E+07	26.17083	2.95E+07	25.92528	9.84E+07	26.17083	1.30E+08	25.92528	5.20E-15	26.17083	8.81E-15	26.04194	1.40E-09	26.17083	1.13E-09	25.92528	6.38E-13	26.17083	6.76E-13
26.09194	22133	26.3375	26811.5	26.09194	2.36E+07	26.3375	2.95E+07	26.09194	9.83E+07	26.3375	1.29E+08	26.09194	5.15E-15	26.3375	8.76E-15	26.20861	1.41E-09	26.3375	1.13E-09	26.09194	6.37E-13	26.3375	6.74E-13
26.25861	22304.1	26.50417	26797.1	26.25861	2.38E+07	26.50417	2.95E+07	26.25861	9.81E+07	26.50417	1.28E+08	26.25861	5.11E-15	26.50417	8.70E-15	26.37528	1.41E-09	26.50417	1.13E-09	26.25861	6.36E-13	26.50417	6.72E-13
26.42528	22451.8	26.67083	26780.7	26.42528	2.41E+07	26.67083	2.95E+07	26.42528	9.78E+07	26.67083	1.28E+08	26.42528	5.07E-15	26.67083	8.64E-15	26.54194	1.42E-09	26.67083	1.13E-09	26.42528	6.35E-13	26.67083	6.70E-13
26.59194	22579.2	26.8375	26762.4	26.59194	2.42E+07	26.8375	2.95E+07	26.59194	9.75E+07	26.8375	1.27E+08	26.59194	5.04E-15	26.8375	8.58E-15	26.70861	1.43E-09	26.8375	1.13E-09	26.59194	6.33E-13	26.8375	6.68E-13
26.75861	22689.3	27.00417	26742.3	26.75861	2.44E+07	27.00417	2.95E+07	26.75861	9.71E+07	27.00417	1.26E+08	26.75861	5.02E-15	27.00417	8.52E-15	26.87528	1.43E-09	27.00417	1.13E-09	26.75861	6.31E-13	27.00417	6.66E-13
26.92528	22784.7	27.17083	26720.5	26.92528	2.45E+07	27.17083	2.95E+07	26.92528	9.67E+07	27.17083	1.26E+08	26.92528	4.99E-15	27.17083	8.47E-15	27.04194	1.43E-09	27.17083	1.13E-09	26.92528	6.29E-13	27.17083	6.64E-13
27.09194	22867.5	27.3375	26697.1	27.09194	2.46E+07	27.3375	2.95E+07	27.09194	9.63E+07	27.3375	1.25E+08	27.09194	4.97E-15	27.3375	8.41E-15	27.20861	1.44E-09	27.3375	1.13E-09	27.09194	6.27E-13	27.3375	6.62E-13
27.25861	22939.6	27.50417	26672.2	27.25861	2.46E+07	27.50417	2.95E+07	27.25861	9.59E+07	27.50417	1.24E+08	27.25861	4.95E-15	27.50417	8.35E-15	27.37528	1.44E-09	27.50417	1.13E-09	27.25861	6.25E-13	27.50417	6.60E-13
27.42528	23002.4	27.67083	26645.8	27.42528	2.47E+07	27.67083	2.95E+07	27.42528	9.55E+07	27.67083	1.24E+08	27.42528	4.94E-15	27.67083	8.30E-15	27.54194	1.44E-09	27.67083	1.13E-09	27.42528	6.23E-13	27.67083	6.58E-13
27.59194	23057.1	27.8375	26618.1	27.59194	2.48E+07	27.8375	2.95E+07	27.59194	9.51E+07	27.8375	1.23E+08	27.59194	4.92E-15	27.8375	8.24E-15	27.70861	1.44E-09	27.8375	1.13E-09	27.59194	6.20E-13	27.8375	6.56E-13
27.75861	23104.5	28.00417	26589	27.75861	2.48E+07	28.00417	2.95E+07	27.75861	9.47E+07	28.00417	1.23E+08	27.75861	4.90E-15	28.00417	8.19E-15	27.87528	1.44E-09	28.00417	1.13E-09	27.75861	6.18E-13	28.00417	6.55E-13
27.92528	23145.5	28.17083	26558.7	27.92528	2.49E+07	28.17083	2.95E+07	27.92528	9.42E+07	28.17083	1.22E+08	27.92528	4.89E-15	28.17083	8.13E-15	28.04194	1.44E-09	28.17083	1.13E-09	27.92528	6.16E-13	28.17083	6.53E-13
28.09194	23180.5	28.3375	26527.2	28.09194	2.49E+07	28.3375	2.95E+07	28.09194	9.38E+07	28.3375	1.21E+08	28.09194	4.88E-15	28.3375	8.08E-15	28.20861	1.44E-09	28.3375	1.13E-09	28.09194	6.14E-13	28.3375	6.51E-13
28.25861	23210.3	28.50417	26494.6	28.25861	2.49E+07	28.50417	2.95E+07	28.25861	9.34E+07	28.50417	1.21E+08	28.25861	4.86E-15	28.50417	8.02E-15	28.37528	1.44E-09	28.50417	1.13E-09	28.25861	6.12E-13	28.50417	6.49E-13
28.42528	23235.1	28.67083	26460.9	28.42528	2.50E+07	28.67083	2.95E+07	28.42528	9.30E+07	28.67083	1.20E+08	28.42528	4.85E-15	28.67083	7.97E-15	28.54194	1.44E-09	28.67083	1.13E-09	28.42528	6.10E-13	28.67083	6.47E-13
28.59194	23255.5	28.8375	26426.2	28.59194	2.50E+07	28.8375	2.95E+07	28.59194	9.26E+07	28.8375	1.20E+08	28.59194	4.83E-15	28.8375	7.92E-15	28.70861	1.44E-09	28.8375	1.13E-09	28.59194	6.08E-13	28.8375	6.45E-13
28.75861	23271.6	29.00417	26382.1	28.75861	2.50E+07	29.00417	2.95E+07	28.75861	9.22E+07	29.00417	1.14E+08	28.75861	4.82E-15	29.00417	7.80E-15	28.87528	1.44E-09	29.00417	1.12E-09	28.75861	6.06E-13	29.00417	6.18E-13
28.92528	23283.8	29.17083	29465.5	28.92528	2.50E+07	29.17083	3.37E+07	28.92528	9.17E+07	29.17083	7.98E+07	28.92528	4.81E-15	29.17083	7.59E-15	29.04194	1.45E-09	29.17083	1.17E-09	28.92528	6.03E-13	29.17083	4.32E-13
29.09194	23950.1	29.3375	46376.7	29.09194	2.60E+07	29.3375	4.96E+07	29.09194	7.76E+07	29.3375	5.15E+07	29.09194	4.72E-15	29.3375	8.46E-15	29.20861	1.64E-09	29.3375	1.40E-09	29.09194	5.11E-13	29.3375	2.78E-13
29.25861	33915.5	29.50417	71512.2	29.25861	3.81E+07	29.50417	5.77E+07	29.25861	5.29E+07	29.50417	3.65E+07	29.25861	5.25E-15	29.50417	9.04E-15	29.37528	2.07E-09	29.50417	1.59E-09	29.25861	3.48E-13	29.50417	1.96E-13
29.42528	55990.3	29.67083	101502	29.42528	4.92E+07	29.67083	6.13E+07	29.42528	3.67E+07	29.67083	2.83E+07	29.42528	6.00E-15	29.67083	9.28E-15	29.54194	2.28E-09	29.67083	1.65E-09	29.42528	2.41E-13	29.67083	1.51E-13
29.59194	79697.6	29.8375	142169	29.59194	5.00E+07	29.8375	6.77E+07	29.59194	2.75E+07	29.8375	2.34E+07	29.59194	6.27E-15	29.8375	9.64E-15	29.70861	2.29E-09	29.8375	1.67E-09	29.59194	1.80E-13	29.8375	1.24E-13
29.75861	111993	30.00417	193239	29.75861	5.34E+07	30.00417	7.56E+07	29.75861	2.22E+07	30.00417	2.02E+07	29.75861	6.53E-15	30.00417	1.02E-14	29.87528	2.25E-09	30.00417	1.71E-09	29.75861	1.44E-13	30.00417	1.07E-13
29.92528	154456	30.17083	253471	29.92528	5.90E+07	30.17083	8.39E+07	29.92528	1.88E+07	30.17083	1.80E+07	29.92528	6.90E-15	30.17083	1.09E-14	30.04194	2.26E-09	30.17083	1.76E-09	29.92528	1.22E-13	30.17083	9.54E-14
30.09194	205749	30.3375	322071	30.09194	6.54E+07	30.3375	9.25E+07	30.09194	1.65E+07	30.3375	1.63E+07	30.09194	7.44E-15	30.3375	1.17E-14	30.20861	2.31E-09	30.3375	1.81E-09	30.09194	1.07E-13	30.3375	8.68E-14
30.25861	265064	30.50417	398500	30.25861	7.22E+07	30.50417	1.01E+08	30.25861	1.48E+07	30.50417	1.51E+07	30.25861	8.10E-15	30.50417	1.26E-14	30.37528	2.38E-09	30.50417	1.87E-09	30.25861	9.59E-14	30.50417	8.03E-14
30.42528	331879	30.67083	482309	30.42528	7.92E+07	30.67083	1.10E+08	30.42528	1.36E+07	30.67083	1.42E+07	30.42528	8.84E-15	30.67083	1.35E-14	30.54194	2.44E-09	30.67083	1.93E-09	30.42528	8.79E-14	30.67083	7.53E-14
30.59194	405778	30.8375	573054	30.59194	8.64E+07	30.8375	1.19E+08	30.59194	1.26E+07	30.8375	1.34E+07	30.59194	9.65E-15	30.8375	1.44E-14	30.70861	2.51E-09	30.8375	1.98E-09	30.59194	8.18E-14	30.8375	7.12E-14
30.75861	486382	31.00417	670253	30.75861	9.37E+07	31.00417	1.28E+08	30.75861	1.19E+07	31.00417	1.28E+07	30.75861	1.05E-14	31.00417	1.53E-14	30.87528	2.58E-09	31.00417	2.04E-09	30.75861	7.69E-14	31.00417	6.80E-14
30.92528	573296	31.17083	773366	30.92528	1.01E+08	31.17083	1.37E+08	30.92528	1.13E+07	31.17083	1.23E+07	30.92528	1.14E-14	31.17083	1.63E-14	31.04194	2.64E-09	31.17083	2.09E-09	30.92528	7.30E-14	31.17083	6.53E-14
31.09194	666083	31.3375	881802	31.09194	1.09E+08	31.3375	1.46E+08	31.09194	1.08E+07	31.3375	1.19E+07	31.09194	1.23E-14	31.3375	1.73E-14	31.20861	2.71E-09	31.3375	2.15E-09	31.09194	6.99E-14	31.3375	6.31E-14
31.25861	764260	31.50417	994926	31.25861	1.16E+08	31.50417	1.56E+08	31.25861	1.04E+07	31.50417	1.15E+07	31.25861	1.33E-14	31.50417	1.83E-14	31.37528	2.78E-09	31.50417	2.20E-09	31.25861	6.73E-14	31.50417	6.12E-14
31.42528	867299	31.67083	1.11E+06	31.42528	1.24E+08	31.67083	1.65E+08	31.42528	1.01E+07	31.67083	1.12E+07	31.42528	1.43E-14	31.67083	1.94E-14	31.54194	2.84E-09	31.67083	2.26E-09	31.42528	6.51E-14	31.67083	5.97E-14
31.59194	974636	31.8375	1.23E+06	31.59194	1.32E+08	31.8375	1.75E+08	31.59194	9.77E+06	31.8375	1.10E+07	31.59194	1.53E-14	31.8375	2.04E-14	31.70861	2.91E-09	31.8375	2.31E-09	31.59194	6.33E-14	31.8375	5.83E-14
31.75861	1.09E+06	32.00417	1.36E+06	31.75861	1.40E+08	32.00417	1.84E+08	31.75861	9.54E+06	32.00417	1.07E+07	31.75861	1.64E-14	32.00417	2.15E-14	31.87528	2.97E-09	32.00417	2.36E-09	31.75861	6.18E-14	32.00417	5.73E-14
31.92528	1.20E+06	32.17083	1.48E+06	31.92528	1.48E+08	32.17083	1.93E+08	31.92528	9.34E+06	32.17083	1.06E+07	31.92528	1.75E-14	32.17083	2.25E-14	32.04194	3.04E-09	32.17083	2.42E-09	31.92528	6.05E-14	32.17083	5.63E-14
32.09194	1.32E+06	32.3375	1.61E+06	32.09194	1.56E+08	32.3375	2.03E+08	32.09194	9.17E+06	32.3375	1.04E+07	32.09194	1.86E-14	32.3375	2.36E-14	32.20861	3.10E-09	32.3375	2.47E-09	32.09194	5.94E-14	32.3375	5.56E-14
32.25861	1.43E+06	32.50417	1.73E+06	32.25861	1.64E+08	32.50417	2.12E+08	32.25861	9.03E+06	32.50417	1.03E+07	32.25861	1.97E-14	32.50417	2.46E-14	32.37528	3.16E-09	32.50417	2.52E-09	32.25861	5.85E-14	32.50417	5.50E-14
32.42528	1.55E+06	32.67083	1.86E+06	32.42528	1.72E+08	32.67083	2.22E+08	32.42528	8.92E+06	32.67083	1.02E+07	32.42528	2.08E-14	32.67083	2.57E-14	32.54194	3.22E-09	32.67083	2.59E-09	32.42528	5.78E-14	32.67083	5.45E-14
32.59194	1.67E+06	32.8375	1.99E+06	32.59194	1.80E+08	32.8375	2.31E+08	32.59194	8.83E+06	32.8375	1.01E+07	32.59194	2.19E-14	32.8375	2.67E-14	32.70861	3.29E-09	32.8375	2.64E-09	32.59194	5.72E-14	32.8375	5.41E-14
32.75861	1.79E+06	33.00417	2.11E+06	32.75861	1.88E+08	33.00417	2.40E+08	32.75861	8.75E+06	33.00417	1.01E+07	32.75861	2.30E-14	33.00417	2.78E-14	32.87528	3.35E-09	33.00417	2.69E-09	32.75861	5.68E-14	33.00417	5.38E-14
32.92528	1.91E+06	33.17083	2.23E+06	32.92528	1.96E+08	33.17083	2.50E+08	32.92528	8.69E+06	33.17083	1.00E+07	32.92528	2.42E-14	33.17083	2.88E-14	33.04194	3.41E-09	33.17083	2.74E-09	32.92528	5.64E-14	33.17083	5.35E-14
33.09194	2.03E+06	33.3375	2.35E+06	33.09194	2.04E+08	33.3375	2.59E+08	33.09194	8.65E+06	33.3375	9.98E+06	33.09194	2.53E-14	33.3375	2.98E-14	33.20861	3.47E-09	33.3375	2.78E-09	33.09194	5.62E-14	33.3375	5.34E-14
33.25861	2.15E+06	33.50417	2.47E+06	33.25861	2.12E+08	33.50417	2.68E+08	33.25861	8.62E+06	33.50417	9.96E+06	33.25861	2.64E-14	33.50417	3.08E-14	33.37528	3.53E-09	33.50417	2.83E-09	33.25861	5.60E-14	33.50417	5.34E-14
33.42528	2.26E+06	33.67083	2.58E+06	33.42528	2.20E+08	33.67083	2.77E+08	33.42528	8.61E+06	33.67083	9.96E+06	33.42528	2.75E-14	33.67083	3.18E-14	33.54194	3.58E-09	33.67083	2.88E-09	33.42528	5.59E-14	33.67083	5.34E-14
33.59194	2.37E+06	33.8375	2.69E+06	33.59194	2.28E+08	33.8375	2.86E+08	33.59194	8.60E+06	33.8375	9.96E+06	33.59194	2.86E-14	33.8375	3.27E-14	33.70861	3.64E-09	33.8375	2.92E-09	33.59194	5.59E-14	33.8375	5.34E-14
33.75861	2.48E+06	34.00417	2.79E+06	33.75861	2.36E+08	34.00417	2.95E+08	33.75861	8.61E+06	34.00417	9.98E+06	33.75861	2.96E-14	34.00417	3.37E-14	33.87528	3.69E-09	34.00417	2.97E-09	33.75861	5.60E-14	34.00417	5.36E-14
33.92528	2.58E+06	34.17083	2.89E+06	33.92528	2.43E+08	34.17083	3.03E+08	33.92528	8.62E+06	34.17083	1.00E+07	33.92528	3.07E-14	34.17083	3.46E-14	34.04194	3.74E-09	34.17083	3.01E-09	33.92528	5.61E-14	34.17083	5.37E-14
34.09194	2.68E+06	34.3375	2.98E+06	34.09194	2.51E+08	34.3375	3.12E+08	34.09194	8.65E+06	34.3375	1.00E+07	34.09194	3.17E-14	34.3375	3.55E-14	34.20861	3.78E-09	34.3375	3.05E-09	34.09194	5.63E-14	34.3375	5.40E-14
34.25861	2.77E+06	34.50417	3.07E+06	34.25861	2.58E+08	34.50417	3.20E+08	34.25861	8.68E+06	34.50417	1.01E+07	34.25861	3.27E-14	34.50417	3.64E-14	34.37528	3.83E-09	34.50417	3.08E-09	34.25861	5.65E-14	34.50417	5.42E-14
34.42528	2.86E+06	34.67083	3.14E+06	34.42528	2.66E+08	34.67083	3.27E+08	34.42528	8.72E+06	34.67083	1.01E+07	34.42528	3.37E-14	34.67083	3.73E-14	34.54194	3.87E-09	34.67083	3.12E-09	34.42528	5.68E-14	34.67083	5.46E-14
34.59194	2.94E+06	34.8375	3.22E+06	34.59194	2.73E+08	34.8375	3.35E+08	34.59194	8.77E+06	34.8375	1.02E+07	34.59194	3.47E-14	34.8375	3.81E-14	34.70861	3.91E-09	34.8375	3.15E-09	34.59194	5.71E-14	34.8375	5.49E-14
34.75861	3.01E+06	35.00417	3.28E+06	34.75861	2.79E+08	35.00417	3.42E+08	34.75861	8.83E+06	35.00417	1.03E+07	34.75861	3.56E-14	35.00417	3.89E-14	34.87528	3.95E-09	35.00417	3.19E-09	34.75861	5.75E-14	35.00417	5.53E-14
34.92528	3.08E+06	35.17083	3.34E+06	34.92528	2.86E+08	35.17083	3.48E+08	34.92528	8.89E+06	35.17083	1.03E+07	34.92528	3.65E-14	35.17083	3.96E-14	35.04194	3.98E-09	35.17083	3.21E-09	34.92528	5.79E-14	35.17083	5.57E-14
35.09194	3.14E+06	35.3375	3.39E+06	35.09194	2.92E+08	35.3375	3.54E+08	35.09194	8.96E+06	35.3375	1.04E+07	35.09194	3.73E-14	35.3375	4.03E-14	35.10861	4.00E-09	35.3375	3.24E-09	35.09194	5.84E-14	35.3375	5.62E-14
35.10861	3.15E+06	35.50417	3.43E+06	35.10861	2.92E+08	35.50417	3.60E+08	35.10861	8.97E+06	35.50417	1.05E+07	35.10861	3.74E-14	35.50417	4.10E-14	35.27528	5.04E-09	35.50417	3.26E-09	35.10861	5.84E-14	35.50417	5.67E-14
35.27528	2.28E+06	35.67083	3.46E+06	35.27528	1.71E+08	35.67083	3.64E+08	35.27528	6.26E+06	35.67083	1.06E+07	35.27528	8.17E-14	35.67083	4.17E-14	35.35861	5.33E-10	35.67083	3.28E-09	35.27528	8.38E-14	35.67083	5.72E-14
35.35861	282886	35.8375	3.48E+06	35.35861	1.81E+06	35.8375	3.69E+08	35.35861	4.14E+06	35.8375	1.07E+07	35.35861	8.84E-14	35.8375	4.22E-14	35.52528	7.85E-10	35.8375	3.30E-09	35.35861	7.85E-14	35.8375	5.77E-14
35.52528	289385	36.00417	3.50E+06	35.52528	2.64E+06	36.00417	3.72E+08	35.52528	4.86E+06	36.00417	1.08E+07	35.52528	1.10E-13	36.00417	4.28E-14	35.69194	9.07E-10	36.00417	3.32E-09	35.52528	1.08E-13	36.00417	5.83E-14
35.69194	292038	36.17083	3.50E+06	35.69194	3.31E+06	36.17083	3.75E+08	35.69194	4.91E+06	36.17083	1.09E+07	35.69194	1.11E-13	36.17083	4.33E-14	35.85861	1.02E-09	36.17083	3.33E-09	35.69194	1.10E-13	36.17083	5.89E-14
35.85861	294280	36.3375	3.50E+06	35.85861	3.76E+06	36.3375	3.77E+08	35.85861	4.92E+06	36.3375	1.10E+07	35.85861	1.12E-13	36.3375	4.37E-14	36.02528	1.16E-09	36.3375	3.34E-09	35.85861	1.11E-13	36.3375	5.95E-14
36.02528	295816	36.50417	3.49E+06	36.02528	4.12E+06	36.50417	3.79E+08	36.02528	4.92E+06	36.50417	1.11E+07	36.02528	1.14E-13	36.50417	4.40E-14	36.19194	1.31E-09	36.50417	3.35E-09	36.02528	1.11E-13	36.50417	6.02E-14
36.19194	296558	36.67083	3.47E+06	36.19194	4.41E+06	36.67083	3.79E+08	36.19194	4.92E+06	36.67083	1.12E+07	36.19194	1.15E-13	36.67083	4.43E-14	36.35861	1.48E-09	36.67083	3.35E-09	36.19194	1.11E-13	36.67083	6.09E-14
36.35861	296444	36.8375	3.44E+06	36.35861	4.65E+06	36.8375	3.79E+08	36.35861	4.91E+06	36.8375	1.13E+07	36.35861	1.16E-13	36.8375	4.46E-14	36.52528	1.65E-09	36.8375	3.35E-09	36.35861	1.11E-13	36.8375	6.16E-14
36.52528	295441	37.00417	3.41E+06	36.52528	4.87E+06	37.00417	3.78E+08	36.52528	4.91E+06	37.00417	1.14E+07	36.52528	1.17E-13	37.00417	4.47E-14	36.64194	1.76E-09	37.00417	3.34E-09	36.52528	1.11E-13	37.00417	6.23E-14
36.64194	294199	37.17083	3.36E+06	36.64194	5.00E+06	37.17083	3.76E+08	36.64194	4.91E+06	37.17083	1.16E+07	36.64194	1.18E-13	37.17083	4.48E-14	36.80861	3.53E-09	37.17083	3.34E-09	36.64194	1.11E-13	37.17083	6.30E-14
36.80861	2.43E+06	37.3375	3.31E+06	36.80861	1.66E+08	37.3375	3.73E+08	36.80861	7.00E+06	37.3375	1.17E+07	36.80861	2.46E-14	37.3375	4.48E-14	36.89194	3.52E-09	37.3375	3.33E-09	36.80861	5.66E-14	37.3375	6.38E-14
36.89194	3.01E+06	37.50417	3.25E+06	36.89194	2.35E+08	37.50417	3.69E+08	36.89194	8.44E+06	37.50417	1.19E+07	36.89194	2.36E-14	37.50417	4.47E-14	37.05861	3.79E-09	37.50417	3.31E-09	36.89194	5.35E-14	37.50417	6.47E-14
37.05861	2.97E+06	37.67083	3.18E+06	37.05861	2.35E+08	37.67083	3.65E+08	37.05861	8.62E+06	37.67083	1.20E+07	37.05861	2.42E-14	37.67083	4.45E-14	37.22528	3.94E-09	37.67083	3.29E-09	37.05861	5.60E-14	37.67083	6.55E-14
37.22528	2.96E+06	37.8375	3.11E+06	37.22528	2.37E+08	37.8375	3.59E+08	37.22528	8.76E+06	37.8375	1.22E+07	37.22528	2.44E-14	37.8375	4.42E-14	37.39194	4.04E-09	37.8375	3.27E-09	37.22528	5.74E-14	37.8375	6.64E-14
37.39194	2.93E+06	38.00417	3.02E+06	37.39194	2.38E+08	38.00417	3.53E+08	37.39194	8.90E+06	38.00417	1.24E+07	37.39194	2.44E-14	38.00417	4.39E-14	37.55861	4.09E-09	38.00417	3.25E-09	37.39194	5.85E-14	38.00417	6.73E-14
37.55861	2.89E+06	38.17083	2.94E+06	37.55861	2.38E+08	38.17083	3.46E+08	37.55861	9.05E+06	38.17083	1.25E+07	37.55861	2.43E-14	38.17083	4.34E-14	37.72528	4.12E-09	38.17083	3.22E-09	37.55861	5.94E-14	38.17083	6.83E-14
37.72528	2.84E+06	38.3375	2.84E+06	37.72528	2.36E+08	38.3375	3.38E+08	37.72528	9.19E+06	38.3375	1.27E+07	37.72528	2.42E-14	38.3375	4.29E-14	37.89194	4.12E-09	38.3375	3.19E-09	37.72528	6.02E-14	38.3375	6.93E-14
37.89194	2.78E+06	38.50417	2.74E+06	37.89194	2.34E+08	38.50417	3.29E+08	37.89194	9.35E+06	38.50417	1.29E+07	37.89194	2.40E-14	38.50417	4.23E-14	38.05861	4.12E-09	38.50417	3.16E-09	37.89194	6.10E-14	38.50417	7.04E-14
38.05861	2.71E+06	38.67083	2.63E+06	38.05861	2.31E+08	38.67083	3.20E+08	38.05861	9.50E+06	38.67083	1.31E+07	38.05861	2.38E-14	38.67083	4.16E-14	38.22528	4.10E-09	38.67083	3.12E-09	38.05861	6.18E-14	38.67083	7.16E-14
38.22528	2.63E+06	38.8375	2.52E+06	38.22528	2.28E+08	38.8375	3.10E+08	38.22528	9.67E+06	38.8375	1.34E+07	38.22528	2.36E-14	38.8375	4.08E-14	38.39194	4.07E-09	38.8375	3.08E-09	38.22528	6.27E-14	38.8375	7.28E-14
38.39194	2.54E+06	39.00417	2.41E+06	38.39194	2.23E+08	39.00417	2.99E+08	38.39194	9.83E+06	39.00417	1.36E+07	38.39194	2.33E-14	39.00417	3.99E-14	38.55861	4.04E-09	39.00417	3.04E-09	38.39194	6.36E-14	39.00417	7.41E-14
38.55861	2.45E+06	39.17083	2.29E+06	38.55861	2.18E+08	39.17083	2.88E+08	38.55861	1.00E+07	39.17083	1.39E+07	38.55861	2.30E-14	39.17083	3.89E-14	38.72528	4.00E-09	39.17083	2.99E-09	38.55861	6.46E-14	39.17083	7.55E-14
38.72528	2.35E+06	39.3375	2.16E+06	38.72528	2.12E+08	39.3375	2.76E+08	38.72528	1.02E+07	39.3375	1.41E+07	38.72528	2.26E-14	39.3375	3.78E-14	38.89194	3.95E-09	39.3375	2.94E-09	38.72528	6.56E-14	39.3375	7.70E-14
38.89194	2.25E+06	39.50417	2.04E+06	38.89194	2.06E+08	39.50417	2.64E+08	38.89194	1.04E+07	39.50417	1.45E+07	38.89194	2.22E-14	39.50417	3.67E-14	39.05861	3.90E-09	39.50417	2.89E-09	38.89194	6.67E-14	39.50417	7.86E-14
39.05861	2.14E+06	39.67083	1.91E+06	39.05861	1.99E+08	39.67083	2.51E+08	39.05861	1.06E+07	39.67083	1.48E+07	39.05861	2.16E-14	39.67083	3.55E-14	39.22528	3.84E-09	39.67083	2.83E-09	39.05861	6.79E-14	39.67083	8.04E-14
39.22528	2.03E+06	39.8375	1.78E+06	39.22528	1.92E+08	39.8375	2.38E+08	39.22528	1.08E+07	39.8375	1.51E+07	39.22528	2.11E-14	39.8375	3.42E-14	39.39194	3.78E-09	39.8375	2.77E-09	39.22528	6.92E-14	39.8375	8.23E-14
39.39194	1.91E+06	40.00417	1.65E+06	39.39194	1.84E+08	40.00417	2.25E+08	39.39194	1.10E+07	40.00417	1.55E+07	39.39194	2.05E-14	40.00417	3.29E-14	39.55861	3.71E-09	40.00417	2.71E-09	39.39194	7.06E-14	40.00417	8.45E-14
